Chip Run Info,D:\20150126_OX1407_Plate1\ChipRun.bml,1361963591,96.96 (136x),M96 Protocol ,ROX,FAM-MGB,1/26/2015 7:54:04 PM,01:32:29,BIOMARK117
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Heatmap Results : Inlet-based View
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,User Data (Detectors)


FAM-MGB Ct
,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,ADAM10,ADAT1,AHI1,AIFM2,ALOX5,ARF4,ARL11,ASXL2,ATG3,BCL2,BCL6,CCDC152,CD164,CD244,CD33,CD34,CD44,CD47,CD52,CD90,CD99,CDK4,CDK6,CDKN1B,CHEK1,CKLF,CLU,CRKL,CSF3R,CSRP1,CTNNB1,CXCR4,DDX6,DPP4,EMP3,EPT1,ERG,FCER1A,FREM1,GAS2,GAS5,GOLGA8A,H2AFY,HAVCR2,HIF1A,HSP70,HSP90AB1,IFITM1,IFITM2,IFNAR1,IGF1R,IL1RAP,IL2RA,LIMS1,MEF2D,MEIS1,MLLT3,MMRN1,MPL,MYC,MYCT1,MZB1,NUDCD2,PDK3,PFDN1,PIM1,POU2F1,PPP2CA,PRDX1,PREX2,PSMC4,PTPRE,PTRF,RGS2,RXFP1,SAT1,SELL,SELP,SERINC3,SERPINB1,SH2D3C,SIRT1,SLC22A1,SOD2,STK17B,TESPA1,TMEM17,TP53,TRIM22,VWF,BCR-ABL1 fusion,BCR,ABL1,HPRT1,GAPDH,B2M,,
10,10,16.831469608282,999,999,999,999,19.964566355565,999,999,18.6258091740129,999,999,999,14.2895563287518,19.5557161157627,999,17.4021838801297,20.3332963968894,19.6293213019441,16.688212970529,999,18.3926814066456,999,16.7296465883004,19.1537599687578,18.7452453591548,17.7020483407487,999,18.8383024906798,999,18.51813339874,17.8835945754297,999,17.8354528304729,999,999,18.6451096868654,18.735684693951,15.0074972274012,16.9454422458437,999,12.7022729506548,999,15.4989326035779,999,19.5764661358409,999,13.676872722208,999,14.5724924923791,20.6871809864939,18.142415105802,999,999,15.8102478592491,999,18.7495394203809,17.7030229290784,15.6911095033668,19.1258602451958,18.9330640425771,999,999,999,18.8261680092634,18.5588695597974,999,20.8150174541201,18.3948389310744,15.207437553075,999,19.5522633503505,999,17.1249001086905,999,18.592432561095,18.3140132797178,20.0861993419104,999,15.08820488082,16.4598137957775,999,20.1812876241781,999,14.398872915996,18.7112390817126,16.6475414120034,18.8962061268115,16.6851683993828,17.9936116284555,999,19.2343378402053,20.425149981394,999,19.2510256921211,13.0123963421289,13.5074184935997,,
11,11,16.1983693076001,999,999,999,999,999,999,999,18.1197704608515,999,999,999,15.2720907323641,18.440600713199,19.7332984839566,16.5463159614203,16.0473396853193,19.6835411676752,15.9067586013947,999,16.2335901753284,16.9578558617003,15.1285315406099,19.0219338380568,18.8003890652008,15.4050190369887,18.7567954589748,17.8614357222301,13.1697294985592,18.9414901629623,17.4018901415648,999,16.9288414714949,999,999,999,17.6981212650473,999,999,999,14.8834897699418,19.0173958355776,15.8460962334251,999,17.7080765228797,999,14.326681591717,16.421750387611,15.5319093401809,999,999,999,999,17.7291231942513,17.4740168025393,999,999,19.4835442451414,20.1528168056237,16.4391725236243,999,17.383874547912,16.8795908997673,999,18.3439767019777,999,999,17.1983544339259,16.4853173856494,999,17.9410139722518,18.1445263580675,999,17.2148024420011,19.1444848382181,999,999,999,16.2288395297489,15.260549070076,999,999,999,16.6590211761597,16.107244282799,999,18.5345378531657,16.0368585783368,15.7622299632281,999,999,19.6603444640209,999,17.6773887965639,11.618544179978,12.9541226405933,,
12,12,16.6006672590947,999,999,999,999,17.9488696118512,18.0016431801855,999,17.4382647758461,999,999,999,14.2166690792608,16.3446160891622,999,14.5860946117867,16.7058943558848,999,14.3563767257682,999,16.0989275189947,999,15.2406001448818,17.7349875466604,999,15.7058738575893,17.2906884839487,16.9956914746037,999,999,999,999,15.5223621649852,999,18.4849488331972,999,16.5269939698738,15.7059252263894,16.8113440258039,18.5370408232674,12.6282376986741,19.3818176303203,15.0821531170916,999,16.5661090227599,22.3223584831236,13.1574715672238,15.5158350270534,13.8239182119107,19.7990860855766,999,999,999,16.612514663883,18.0793634712605,999,14.8914459867126,18.5095359618,999,14.527604748873,999,999,999,999,18.1820167667116,19.1596549740182,999,999,15.4065936829646,999,17.962319451341,18.594245262437,17.2740552772483,999,15.7618686420513,999,17.6896981354401,999,14.5038952178908,14.5253667229064,999,18.5582939572196,999,13.0441138070829,18.4622092656711,16.3999786248301,17.3026367972292,15.4552131293077,14.8059487514373,999,15.7451812323837,16.8759687645526,999,18.0008906816736,12.7364655932959,13.4458781269439,,
13,13,15.0699785266218,999,999,999,999,999,999,16.8584645154485,999,999,999,999,12.8862162512037,17.3615293194225,999,14.917787623008,15.3501640331923,17.0939405198837,13.368906784262,999,16.5688890046367,999,15.056265779064,15.7540885009924,999,16.3528003728498,13.8379278139167,17.8413073927573,14.0936257557959,16.8474737960023,16.0333569812712,999,15.6266455262796,999,16.8953515486999,999,15.170276717376,14.4296674661274,17.6699729510177,999,11.5200809063137,17.306237732935,14.1849168549384,999,15.744205444101,999,13.3786499515148,14.3846403822527,12.8837928720396,999,999,999,999,14.893764751545,15.6221467665459,999,14.7541240008495,14.7974492351164,19.1773698266844,17.7885010570855,999,999,999,16.8784841842089,999,999,19.1184887743367,18.0439850729986,13.8231377143457,15.0717147861225,17.357295566748,999,15.5174015740924,999,14.9637175243643,999,17.7554999810285,999,15.0882591147409,13.8551067717259,999,18.4279842544719,999,13.8696204262018,15.3366189743235,14.7861432116658,999,16.9548014197926,14.4781067226972,17.1912152928606,16.2044964156792,16.859550595839,999,16.673132601281,11.5281376599087,13.1273702254182,,
14,14,18.2387165477543,999,999,999,999,20.9875519704798,999,18.4778196345249,18.9678489765865,20.659316636688,999,999,16.8852338898802,20.4027038392564,999,17.47906880242,16.8164687409314,999,16.0272717497642,999,17.5253326433182,18.8759715650175,16.9854325978712,20.120654930262,17.3145628706161,16.5597467312881,19.1688982605377,18.9000664782799,14.7133969060725,18.987241323008,18.273928018531,19.9638497876477,18.1002238586145,999,20.3941872927868,999,16.9084943312932,999,999,999,14.9652405993396,19.1859759177889,16.0864387901359,999,18.4894141028512,999,14.1820146554531,17.2285185186884,15.1691223972004,19.7855271121982,999,19.3607582568786,999,18.6113914858927,16.5017727238058,999,999,999,999,14.9577563384824,999,18.9760736205476,18.0308433972203,20.6181374056061,18.2260138558003,999,23.2457932418507,17.8411085668235,16.0175753202203,999,999,20.7714500186163,999,19.3346806543126,18.8546469538394,18.9082949777573,20.7035265461553,999,16.1157844984805,15.5901584289182,999,999,999,17.8322364631245,16.4984694441902,18.5551586603493,999,15.5015218766058,16.5519005712717,999,18.6115810677883,18.3992805382654,19.407336373885,18.938912080998,11.9757700348078,12.6493804732503,,
15,15,19.0237414840897,999,999,999,999,20.3527549028306,999,19.959302406305,18.3596502106591,999,999,999,14.0408078334236,999,999,17.359384527055,18.2837292712931,999,14.5178067107059,999,17.7554308846725,999,15.9673803044987,19.5749598469797,999,17.0387001991538,18.9215462370399,18.9288594997554,999,19.2136132843379,18.406757176178,21.5230359404412,18.4259725812052,999,999,19.6470473264995,16.7951728399873,999,18.3101711604171,999,13.6734198940353,17.6843149163155,16.4520662138967,999,18.7257057496118,999,14.7408379288274,15.6692612218762,15.5082355315853,20.9502859786766,19.1580819004429,999,999,18.5409531110233,17.3261030708461,999,16.851066979199,18.5211516653072,19.9962635243059,19.0734993329429,999,999,999,20.5704576421976,18.6566069637688,999,999,999,14.7892286841933,999,19.5148975334983,999,17.5054802202279,18.8452495651469,17.2867149312937,999,19.1418815753124,999,18.0540135372643,18.8105537498593,18.3486102666251,999,999,16.6508866407916,19.6064958265539,17.4227839251274,999,16.5454434805151,16.0209414539923,999,17.9022742334202,17.9430260976086,999,19.9439147962121,13.2813192916178,14.0031980650719,,
16,16,16.3210381717527,999,999,999,999,18.7055576733637,17.6792986516904,16.807229459112,16.5574601984769,999,999,999,13.6794430762668,999,999,15.4367923320564,17.1225573098448,999,14.809257108846,999,16.1129289245475,16.9032552185345,14.0090336637224,999,16.0123819259256,16.7345354277238,17.5447189350924,15.9077283295677,999,17.9182412664513,16.1194089199175,999,15.497567370835,999,15.8634537690096,999,16.2507503473153,14.6275569794995,18.3494582952467,999,12.5649097065759,999,14.4898115144065,999,17.5862277630742,23.6584080501076,13.0009007839844,999,13.5063019951971,18.0943364944153,17.6652060907532,999,999,15.9783656625839,16.7441505537416,999,16.5300762998911,17.3881177148409,999,15.4194216993317,999,17.4411517567721,14.8355366493196,17.5478348521866,17.9430896667744,999,18.6504146168267,17.736602053865,14.7290549934649,999,999,999,16.9929905559789,17.228878227953,17.6509644359759,18.2450238413919,17.3722206680215,17.8152216981337,14.9688123986984,14.4389313624136,16.6124244198423,16.4511926048138,999,14.3697243651188,18.1378119025079,17.6105988637074,999,14.0818334804017,16.1032454642334,999,16.013683380952,16.0145389389663,999,18.7197012699763,10.9077024570935,12.8319896465652,,
17,17,18.1770945954432,18.6154601585406,999,999,999,999,999,18.6219300113571,19.2784182481743,21.7553863311172,999,999,14.0421988854707,18.8549869920811,999,15.3615684759825,17.3254515244909,999,13.8313033594945,999,17.9561028089248,999,15.9325543115644,18.5433771367633,999,17.2296073641621,18.8314196597997,17.8312062582837,999,19.7957634324468,17.527264117537,19.9690788340135,17.5197403343169,999,999,999,17.8681691800449,999,26.2635828470182,999,13.2999723311577,18.6762087193896,15.7863873964711,999,17.5841493829184,19.9501832927895,13.5805136752046,14.9929075049388,14.4616172838386,20.7177353067877,999,20.4510027401893,999,18.9242555700919,17.8476788803346,999,15.925457484377,16.9948785679742,19.8694549681525,18.6541962066885,999,19.2755823253427,17.7332159522071,999,17.5930379217417,999,999,20.1087196980506,14.2231634573598,999,19.4898381864848,20.1527207430365,999,17.8328713753499,17.0266438941671,17.352337348459,999,999,16.0153864322564,16.7559855078572,999,22.4979814505289,999,16.2725822513379,18.2824940814614,17.4109594480687,999,17.9834225855427,14.9733222908762,999,999,18.493221083317,999,18.6358896070132,12.4749996521523,13.3893603672886,,
18,18,15.5645353438981,18.2927259916167,999,999,999,17.7606876385293,18.2095340739417,999,16.0903874876791,999,999,999,13.5081470392869,17.4985877183668,999,14.5004862934359,17.9372648594707,17.9589194744232,12.1772036859301,999,14.5954170305142,18.3215523548868,14.6681452056783,17.4135740505368,14.0828903165397,14.0858309443277,18.5832928562245,17.3182278831498,999,15.973163252798,18.4379939588514,18.8951053706936,15.952894219883,999,999,17.6027862486178,15.7712832225297,999,999,999,11.8339639760742,17.8073863026293,13.8403965483113,999,18.181899743823,999,13.2318133104586,13.0463303024415,12.4643519533904,18.4407212798766,999,999,999,15.9291903787132,16.1432720466443,999,16.5610574625671,16.0002254688944,18.1190387642862,15.3098405083178,999,15.9874266652217,16.2603898789801,19.1145940387767,17.9729175865833,19.3443549303755,999,18.9555022251216,12.7361193670946,16.1094269406437,16.285384010899,17.010050500408,14.9436012665576,999,16.8034600071383,999,999,999,15.3578868463625,15.0481692394689,999,17.7408557077682,999,15.0999396900103,16.134826539862,17.0031546849898,16.7799067980784,14.3436660214177,15.5011589245286,999,18.0722955887735,16.5932662798877,999,16.4440138592531,10.8366851651365,11.7199966027123,,
19,19,999,999,999,999,999,18.0144675405877,18.6241483483388,17.9502643971312,18.4426447769621,999,999,999,14.1671208428909,18.9711999881663,18.9739575178794,16.4179319088344,999,999,14.8947980105491,999,16.4289731846187,999,15.6348999232135,17.6713654890341,999,15.3111993271357,17.6073484126131,17.4293152544175,15.1084780000541,17.546222601747,17.0696034385142,19.2103206128093,16.9362215938436,999,999,999,16.9153654333909,17.8758462148872,18.2199691720225,17.9542928379898,12.8431538589476,19.4645910474979,14.6023998644926,999,17.4755818062683,999,13.5887349562149,14.6525312025719,13.6585558940052,18.6463379480382,18.5302935762631,999,999,18.2481985439081,17.2229172387256,999,16.2815715075582,18.2982706532425,999,15.4437674468812,999,999,16.0837080793312,19.321826906337,19.2316201826919,999,999,17.7566651541025,14.87288873959,999,18.3785389557582,999,15.4588826022559,999,16.4525656824142,999,999,999,16.1789829158051,15.5116442546517,999,999,999,15.9706819893647,15.7084737751,17.1069412152219,17.9481934500197,16.8169527728514,14.8444716093414,18.3198232222369,17.1722835218219,19.3135247285593,999,20.465581544493,12.598566864924,13.5338428462442,,
