Chip Run Info,F:\Biomark data\Fluidigm Backup\To be deleted 150412\20150307_NBM91_sort20150115_AG\ChipRun.bml,1362043439,96.96 (136x),GE 96x96 Standard v1,ROX,FAM-MGB,4/7/2015 3:10:50 PM,01:32:21,BIOMARK117
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Heatmap Results : Inlet-based View
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,User Data (Detectors)


FAM-MGB Ct
,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,ADAM10,ADAT1,AHI1,AIFM2,ALOX5,ARF4,ARL11,ASXL2,ATG3,BCL2,BCL6,CCDC152,CD164,CD244,CD33,CD34,CD44,CD47,CD52,CD90,CD99,CDK4,CDK6,CDKN1B,CHEK1,CKLF,CLU,CRKL,CSF3R,CSRP1,CTNNB1,CXCR4,DDX6,DPP4,EMP3,EPT1,ERG,FCER1A,FREM1,GAS2,GAS5,GOLGA8A,H2AFY,HAVCR2,HIF1A,HSP70,HSP90AB1,IFITM1,IFITM2,IFNAR1,IGF1R,IL1RAP,IL2RA,LIMS1,MEF2D,MEIS1,MLLT3,MMRN1,MPL,MYC,MYCT1,MZB1,NUDCD2,PDK3,PFDN1,PIM1,POU2F1,PPP2CA,PRDX1,PREX2,PSMC4,PTPRE,PTRF,RGS2,RXFP1,SAT1,SELL,SELP,SERINC3,SERPINB1,SH2D3C,SIRT1,SLC22A1,SOD2,STK17B,TESPA1,TMEM17,TP53,TRIM22,VWF,BCR-ABL1 fusion,BCR,ABL1,HPRT1,GAPDH,B2M,,
20,20,16.1101379380014,999,999,7.5,999,999,999,17.0210121622924,999,999,999,999,14.6138971412166,999,999,14.4937408904423,16.4321924768444,999,14.1048311595292,999,16.1584622984511,999,14.2466234007854,16.0930529556463,17.1018287643099,18.3601751848131,17.1626031688623,19.5624156808212,999,999,999,15.3356968228438,17.3628534568586,999,17.2926692608337,999,15.6617787209056,999,999,999,11.0287734138712,17.1994291131161,15.915836867373,999,17.7600837437025,999,14.3207123182103,999,15.0862391975251,999,999,999,999,16.9346112456618,16.0217230956654,999,18.2618680919087,16.2878597635657,16.7543888615576,17.327483845462,999,999,999,999,19.1800606146945,18.6644935992227,999,999,15.1059784931717,999,999,999,21.1224190578628,999,999,17.1829216736853,14.9427227518644,999,15.164088079308,15.263028642064,999,17.6226004238826,999,15.240069848887,21.6587086855194,16.0685863753257,999,15.6234754273042,14.0152137456793,999,999,15.5533464143282,999,19.4504746929132,13.6728103225388,12.2193022777923,,
21,21,16.348313124566,999,999,2.5,999,19.2190674482095,17.6666004232306,999,999,999,999,999,14.9213524291713,18.0746971679382,999,15.1533564795937,16.6278308148192,999,14.4538373740535,999,16.9910602996733,18.5443360395145,16.2005181438558,17.6803099693276,999,999,15.9631461747667,999,999,999,18.3444870955501,18.1006427825113,15.5910423159618,999,16.7472355173656,999,16.639188972025,999,18.3725665684275,999,11.8930489082025,18.6028174767426,16.3596959283346,999,19.3868665725536,999,13.7506019686602,15.2908977085967,13.8545356159504,17.6098818192023,16.4591904850875,999,999,15.4856812202021,15.7114781329084,999,17.1062403242669,15.8871300287679,19.7119711900831,999,999,17.7573963431084,999,19.638027544905,999,999,999,18.0917982872476,13.7192607259424,999,17.9613739403317,18.6568332282374,17.6168478807218,17.905595017479,999,18.405191551677,17.180413652543,999,16.1459264794997,17.2341294607991,16.5180600256513,17.9592267241133,999,14.6480728733188,17.2062391052047,17.8267519572873,999,15.43359956201,15.4267203528814,999,999,15.7842636125431,999,999,13.9015706487938,13.7098603368538,,
22,22,17.5632833975649,999,999,2.5,999,999,23.3699000031248,999,999,999,999,999,15.3214255848584,17.4603931044071,999,15.9729373012966,16.8101949519474,999,15.7483131700308,23.8057809924079,16.9615498116618,999,17.5059943926945,18.6521230638484,999,16.8540020595409,16.7722464513664,17.0012971141911,999,18.1528739945738,999,14.8592204442288,15.7568163997642,999,19.0419748343037,999,18.6781323662295,17.868598539836,999,999,12.1269309449128,999,17.9763986453452,999,19.6853979771581,999,14.4266814985321,16.6939170656609,15.4865410580422,999,18.2192416655119,999,3.47745056761162,17.3334524958319,17.5841029074995,999,15.6878178098268,16.8595197009727,18.4185125046781,999,999,999,999,999,17.5409369018608,999,999,18.9076853203212,15.0608510645903,15.8568353106059,999,999,16.3343514303147,15.6069135136093,999,18.6310258527616,17.6095902188727,17.6736873498598,15.2700745238303,16.3339977575564,999,18.6720803179672,999,17.7890194246057,17.4870066963852,16.9960323511004,999,16.1305075582181,15.6754096264301,999,999,15.8812419707936,999,999,15.214842568932,13.6997871784376,,
23,23,16.9952549655552,999,999,2.5,999,18.1811337075574,999,16.7400191733392,18.4856224555094,999,999,16.5294503043881,13.9376761418613,999,999,13.6939696650553,16.1266867119822,999,14.1676011191244,999,14.7439327336507,999,14.6050924881136,16.9139128726124,17.1262242575055,18.5062029518552,15.8694599885503,15.7793812871145,999,17.2942752288134,16.895404899845,14.0158291998379,16.1304437942349,999,16.9129671789372,999,15.2307167608088,17.2424043232096,999,999,11.3097209794835,999,15.9825321759542,999,18.6364440399792,999,13.7999639627009,15.6434389438185,14.4427757571992,999,16.2324383698453,999,999,14.709959296198,17.0441555982957,16.7738944157206,16.7532238672043,15.3676977854492,999,999,999,999,999,19.7430403309303,18.4761249570771,999,999,18.2782523214978,13.4540950114232,999,17.550277107092,999,999,999,999,999,14.9107427103625,999,13.7050209036671,15.5201304845834,999,17.7075641911126,999,16.467860164863,17.5120762363909,16.6838832637554,999,17.2793166242202,13.7305963680055,999,999,14.7473370634428,999,18.3942763152991,12.6029415272553,12.9159758304259,,
24,24,15.3184647987002,18.2077077449737,999,999,999,19.3026335468076,17.7096848483182,15.9297592238462,16.6062178747108,999,999,999,14.1594614660197,17.5144543064752,999,14.0204779761187,16.5410769248042,999,13.1536865137753,24.5037154409631,15.9681548140067,16.179943837403,12.8346478504417,22.2292873301654,14.359715093693,14.2941387236376,16.6835181310769,14.1116559431072,14.4112142923969,16.4631370396842,16.236823798445,16.8436111168624,15.8244750258497,999,17.1527142167759,999,14.632927284188,999,999,999,11.5963313103814,16.2164402870513,16.903374699027,999,17.0364011990479,20.1863700293047,13.9848556071437,15.3080105311864,12.7796242484989,18.4962008620385,999,999,999,15.9532896162863,16.2859495155054,17.6717593821369,18.1407769693013,17.1655793419789,18.6601488942734,13.2426627297332,999,16.4278283599784,999,18.7432434475351,17.3581033749819,19.2738354329953,999,16.3719563347579,12.293943114426,999,999,999,16.3088534100429,999,17.9266068953999,18.3308712037007,15.1004738088182,999,14.3297189269496,17.1340710203565,17.0921354538065,18.711046400851,999,14.4548922695749,16.163052401434,16.3746118435889,999,14.8729956730033,16.1005805342832,999,999,14.4010993836029,999,17.3819205613771,12.2228640422963,11.3275156932483,,
25,25,17.9387534114018,999,999,6.5,999,19.6171287470094,999,18.0150487313149,19.8664376448967,999,999,999,14.5758820274441,999,999,15.9989729376708,25.0889136509424,999,15.2497858354653,999,15.7240008095299,999,15.7481771068181,18.4569199899316,17.9944237191009,17.5248054749465,999,18.1831892764724,15.9968579614807,18.41666890334,17.734842342196,18.8504754749627,18.9209841750776,999,19.5515664631102,999,16.239828342534,999,999,999,11.6585330808038,999,15.85748914517,999,19.6210870886834,999,14.6476048976136,999,15.166708366117,18.7638519772184,18.0916786172101,999,999,16.8498577355647,18.2609396538196,999,16.9902716392904,16.2354835163252,19.5889401065872,16.5407568753544,999,999,18.1140407610792,999,999,19.8597621053766,999,999,13.7784145173917,17.0216770946757,999,999,999,999,999,18.8416751435474,16.3664712827036,999,15.5937771907643,16.6133867315599,16.262546110665,21.4275052847044,999,17.4634644584415,17.4235333987767,18.2625506061975,999,999,16.0837906425072,999,999,15.9308217316915,999,19.3781898599635,14.5046618367288,13.8504492087567,,
26,26,17.3695415526447,19.7590556508095,999,2.5,999,18.8099131788217,18.9909125491655,16.928466227394,19.2219223084405,999,999,999,15.51721962352,999,999,15.8943300964181,17.4882781507957,999,14.72491525755,999,17.244909748245,999,16.8829221083768,18.0998378698983,999,16.81153305728,17.1185312661223,17.4241191432064,999,20.2042041648613,18.4148225489777,15.1933947549665,15.930130134963,999,18.9193519384776,999,17.322237703542,999,999,999,13.8526133893864,999,18.7085722240566,999,18.5046909944832,999,14.6869928658385,17.3043333008995,15.1170050121815,20.4268476464479,17.0053456139948,999,999,16.6932736141671,16.7830605527978,999,16.5965974609824,17.4380874842489,20.7600058556107,999,999,999,17.1389146204102,20.7005768124068,20.2726687951783,999,999,999,15.0226677845061,999,999,999,24.2624337346213,999,999,999,27.6416496091322,999,15.7245993779272,16.9466141373969,999,20.1919094606448,999,18.6418378883058,18.2511417124252,17.0781130524549,19.0573130795774,19.7308631138823,16.3875798905774,999,999,16.8095734591514,999,21.0581775326445,15.1451259415927,13.4534250810314,,
27,27,16.7308195942266,17.7476031673235,999,999,999,18.5557628884491,999,16.9166234372819,17.5320029410685,999,999,15.4625169234803,13.6970536815992,999,999,15.6319466173824,18.6444234573828,999,15.0625589902089,25.8331034415529,16.434500879757,17.9278800288935,15.1753215366111,18.3094324833411,13.8457341973229,16.3313179194536,14.0621882013131,16.0535906257371,999,18.4892717706568,15.8868687273513,19.0116781724295,14.8574392800076,999,17.197825392759,17.8793733041236,16.1150102989007,14.6183881119437,16.6846559043052,999,13.8672939649545,17.3772425405619,16.1184968319192,999,18.0627200382217,999,13.4680433935316,15.1610194047097,13.4288966091729,18.0191294035475,16.2046014538761,19.6234706656978,999,15.2608028008473,17.63391646866,999,16.5402062094434,15.9563104808066,19.4912047726131,15.5013462648726,999,999,19.6261940546936,999,16.6999688183548,18.5836064605091,20.1610547071664,16.9070648092056,13.1742617788497,16.7522764674171,18.3800320554314,999,16.7759933265094,999,999,999,999,999,16.1764136819598,16.5881235176078,999,19.2130155264245,999,15.0450321873658,18.4790813344774,14.7512714691928,18.7344461528373,14.9487509676013,16.5931511119864,17.6582704616475,999,15.9230261802652,999,17.2873143223593,12.7325938730269,12.2194476208487,,
28,28,16.3210668685838,999,999,5.5,18.2573795401386,999,24.1152012019807,17.3163210168908,16.379397307469,999,999,999,12.7654582267254,17.9306704088904,999,14.1057899854738,16.100015743878,19.5460837571469,12.8971454325488,999,14.255554434016,17.0672679844813,14.5299814691102,17.2051950953806,14.0083507800874,14.0270525167111,15.9596225115427,15.2266233151401,15.5952604288982,17.1910140652209,16.6237440653504,15.2695850895238,14.6728395703898,999,16.2109554193465,999,14.5128661280672,999,999,999,12.0598569382895,16.6664207995409,14.402871568809,999,16.2070880173732,999,13.4630789526062,14.6290440177517,12.9971546048225,17.5574752242138,16.1774705092444,999,999,14.738197492005,15.998698442889,17.9043538372657,15.9563820910643,15.598237935858,17.432218291469,15.5662193845853,999,14.6132413381751,17.5540007091954,20.1030775522441,16.7793793221061,999,18.8787424778835,16.9847022013393,12.1202652487488,16.9932774774717,18.2492631538354,999,14.8773994482355,16.0302587243445,19.3477446832498,18.7819678945956,16.4894085500018,999,14.6085865512713,16.9095635240476,999,19.7540804561902,999,14.568003587692,17.4155594948618,16.377666955546,999,14.1924024730492,15.9246640363078,999,999,14.8580932566685,999,16.9279569821842,12.0381323779276,12.0229898072319,,
29,29,17.9945864692934,999,999,2.5,999,19.6327247393393,18.4576332365336,16.1354517366807,17.4357028811038,999,999,999,16.1167530365855,17.6543615816579,999,14.7485846256721,17.6418191168929,17.1624473625285,13.8271432322336,18.1088156028722,15.5672012214069,16.8146298860077,15.10274328268,16.7845933518113,15.2936503963171,16.0522711551156,999,15.7343741735994,14.9560209922,18.1166693257411,16.4431493242268,15.0178115351916,14.9651589799901,999,999,999,16.5688644047335,999,999,999,12.2080615832713,17.7270581037583,16.7845589098351,999,18.7239200139798,24.9892837796413,14.7908484154781,15.767510671501,13.4321665810047,18.8191456864182,16.4808248680806,999,999,17.5815323435649,15.6209429845002,18.6847909070289,16.943296713352,17.1989653095558,999,16.3392590962422,999,16.542787411014,18.5714425396615,999,999,999,20.0602403867987,17.688632753491,13.3933405766405,999,999,17.8086167545929,16.0101614319987,16.545289302374,999,999,14.9149156462864,999,15.9274557711272,16.0157025444315,999,19.3901560471583,999,16.4820417778393,16.4342849812032,999,999,14.9463594351276,15.0874592359776,999,999,14.8047323548625,17.0383646294295,18.5622622970887,12.985642976193,12.6223215361504,,
30,30,17.3940984389136,18.8998984612029,999,5.5,999,18.2384654892093,20.7448124906188,999,17.273510754428,999,999,999,14.1592297267137,999,18.9106586048918,14.1676025185629,16.734302383669,999,14.8683072821896,22.7972562266809,15.9260045687714,16.6311385659794,16.6336129884545,999,14.6511496489202,14.9454185381324,15.4503271298013,15.457366390859,999,18.0370299672724,18.5968663847757,13.1471358883564,15.4143149228625,18.2134448733659,16.1594509524006,999,14.8388625170299,999,999,999,12.421511517019,17.3363651962411,14.5587314584452,999,18.0076729883317,25.0411463624138,14.0459885340517,16.4273057669174,12.951166150903,18.8383960617606,16.1903052682341,999,999,16.8085665196588,16.5486179398267,999,17.0814874997157,17.825689602176,17.0288398920835,15.0718902450997,999,999,17.7817512010241,999,16.8225460844406,18.8558972888824,19.7556202236067,18.2826446761495,12.7600387867453,999,999,999,15.7158957378589,16.1371554358084,999,19.1245981425271,15.8596102784969,999,15.5976437331595,15.9872950640262,999,18.0716800614526,999,15.5494262636892,19.2460887024454,20.7053689721156,999,15.6662381436242,16.0335639736299,999,999,15.0873771079364,18.4513818826667,18.2255013417361,12.6491435697826,11.7351474542946,,
31,31,14.4930630833334,17.5226344494287,999,999,999,17.5674830421944,19.5564520178518,16.8337844497049,16.538096031848,999,999,14.6431407299422,11.9156460950149,999,999,16.8667482128604,17.5193324413574,999,18.0343313422269,999,16.8928332889595,17.4034500211011,13.3061863382878,16.892419759617,14.7247581897234,15.3003858658199,13.1706186838127,14.7327386954527,999,17.3970187455038,16.2096739495945,16.6097268697274,13.4681453691228,999,16.166250356966,999,14.4876060692492,11.8766357417442,14.347449475249,999,12.8705608706042,18.2948354710225,14.7629099012648,999,15.5867750716887,17.5672201188105,12.5976181595557,999,13.2682912048127,999,16.7602594580573,999,999,13.6216534020676,17.3505369120552,999,15.7295218069585,15.2954537425718,15.5606839011172,999,999,999,15.8493723192367,18.762436321059,18.4108167641042,19.0617442329205,999,16.6472918906928,12.9802880005849,999,18.0860635372063,999,14.3446906377085,999,999,18.7507648364451,999,12.8402783588851,13.431890178328,14.2015858565168,16.1390887867641,18.9378066515794,999,13.1867619132095,18.7222862337877,13.9459856781396,999,14.2448603759383,16.9288278043363,15.4897895004393,999,14.5177988030551,999,17.2739484425228,12.5344733116266,11.9514716299312,,
32,32,17.3753503132412,18.9313681929613,999,2.5,999,999,999,15.9558183355783,17.1453440365357,999,999,17.764374713397,13.8739993142471,17.8710237171224,999,15.6995397710668,17.3281332367652,18.0220575089683,13.8844340043565,999,15.9641680665221,17.875871169796,14.7267009032757,15.9571323102868,14.1279765824008,15.6461544678114,16.1484163493098,15.8692627148761,999,17.363796481826,18.6096442307478,12.7848121656937,15.5877636922617,999,18.5954876875258,999,15.9602966160881,999,999,999,12.2512328749444,24.1121883700636,14.541249119459,999,16.9441427479189,17.1773802530378,13.4520742175719,17.0615927300192,12.8068408364455,18.2896191749224,17.4492069131923,999,999,15.4570952213167,15.9831648902089,17.9788702561411,18.5108787865901,16.988022310831,16.9339871387771,999,999,17.0356241574955,16.3421223020263,19.6219593768668,999,999,999,16.8767596579262,13.1510458093724,999,18.0877874452457,18.6336515722025,999,14.8163214528512,19.0229500207617,18.4587750064388,17.0482918035757,999,15.0666846944136,14.9264323925934,999,18.3083684578463,999,15.0032463427441,15.5292946907737,17.4983507883284,16.7650387172054,17.3993161119647,15.6250407830008,999,999,15.2218750722452,999,19.4933902880636,12.6775193193786,12.3024486071267,,
33,33,999,999,999,2.5,999,999,16.5795083207705,999,19.2914550094357,999,999,999,13.9577499231954,999,999,16.3775313220843,15.2382166320369,999,14.8906596493741,999,17.5228506931352,999,16.6970983003212,999,999,17.680342252584,17.7888140793508,16.6510566970092,14.9583650649314,17.476372952269,21.3798650423026,17.3596691286897,17.9554699015995,999,17.3045987321489,999,15.1842312164382,19.1854652673773,999,999,12.2616767308116,19.8703375529789,14.7715030489914,999,17.8672153570066,999,14.1232518176317,18.1192652638655,14.4595537839702,999,15.4080801910851,999,999,16.7046926357797,24.035565602106,17.2011013697613,15.6776553155236,17.2613001839878,19.1675861301759,16.3003997018562,999,999,17.6367006216288,19.4417939455501,999,18.3686901858854,19.8079034130494,19.7197553213777,14.2768152135029,999,999,999,999,999,999,999,17.4359414836174,999,15.803507965863,16.27793184977,999,19.8584774111424,999,15.7243921161601,16.7326343381314,16.9243579003316,999,17.2039747865243,15.5389604927079,999,999,15.5522986881659,999,999,14.4344997190532,13.4889602541019,,
34,34,15.742907265201,999,999,16.5,999,19.4955627588275,999,999,19.6195328282985,999,999,999,14.5386091452347,999,999,15.462725645504,17.6496269092372,999,14.7800488138456,999,15.9385459577987,22.0050944619079,15.3400197732523,999,14.1679750353968,16.0640363189284,17.9492236461599,16.8836357204307,999,17.9382897207196,16.5505031829531,15.6180227237831,15.5937560966996,999,16.9840038544286,999,15.1285454354657,16.8179062005692,999,999,11.9603243663939,27.4684243899727,15.2162683767042,999,18.5360644885623,22.6688222700001,13.7052666051241,17.501563207854,13.6355287803812,999,16.6197646875333,999,999,16.6274566054119,16.6456346509388,17.0535870696825,15.8741355913839,15.9755492187395,17.3213256359414,16.5198550029023,999,999,18.1092568589901,20.3816885398299,18.9733125974687,999,999,17.9041819404209,13.3682963520089,999,17.0845472135123,999,999,999,18.2597084569014,999,16.612324410209,999,15.1150323900754,16.3730644928269,17.3275728992822,999,999,15.2694936895575,16.8998862954489,17.7221867231275,999,15.105294466352,14.9399101696177,999,999,15.9624450583886,999,19.0552205081233,13.4067706551573,13.1270404413785,,
35,35,16.8682790106963,18.5684250658937,999,2.5,999,999,20.7464534070599,17.1512809411196,19.7724039820013,999,999,999,15.4182721633758,16.3236614794804,999,15.6944112200384,16.4320319686538,999,14.9247857098871,17.4627866962074,17.0011117863081,999,999,19.8140093789059,999,15.7597391989397,15.2135738643897,16.1448819854206,999,999,16.9360350868148,16.4317678394829,15.2146995365121,999,16.7523289347203,999,14.6916014507887,15.820333306467,999,999,11.3075043124077,20.0059572455882,15.4835477002762,999,20.9141745250446,999,13.637036713921,14.3749697965406,13.9614581406799,18.7895407528303,999,999,999,16.1718996642918,17.0109696798191,999,15.2345425917962,15.4560176239575,16.7531779976376,16.1409798329143,999,999,999,999,18.7448642450127,999,19.1505274710214,999,13.7369147845644,15.0252521487428,999,999,15.0121972021023,999,999,18.519737750459,17.8186153701464,15.116368848434,15.0111471723816,17.5087293868517,999,17.6811876273915,999,14.4923493532249,15.968581623035,17.5010975713417,999,15.2496881883966,14.732347232014,999,999,14.9855454733663,999,18.0860648137218,14.4088558438734,12.9982373105147,,
36,36,15.9682345275784,18.1117677001092,999,999,999,999,999,999,25.122546121941,999,999,999,14.2598391298311,15.895427521936,999,15.4534874693967,16.5886757558773,999,13.7149178857429,24.6558269211812,15.3578418157067,22.1509466875139,15.1377682584814,16.6445541554095,999,16.2550493947216,17.2030929834066,15.705516444238,15.1075020957315,999,18.0384880561114,13.7860378919049,14.8495164104019,999,999,999,16.3686158115554,999,999,999,11.1986305687786,17.2046275697616,18.0697341954666,999,17.0234712660411,999,13.6680294332094,16.0426743541063,13.6216376987823,18.2900050542786,15.7450350535477,999,999,15.8782692706037,15.3903325865468,999,15.8298980370269,15.8945970392488,16.930560772074,18.6441371909025,999,999,16.7382623274889,999,999,999,19.2437193754992,18.3986146452114,13.2483044267577,999,999,17.8662853576539,15.5066133613088,15.2009642956419,999,18.2443659973757,15.5722497957899,999,14.7281235240056,16.6197617286327,16.7639812585791,17.7105043218622,999,15.1984492760927,16.9123885373677,999,999,15.5999452509331,14.7153812961201,999,999,15.6939437524027,999,999,13.9359395286754,12.5506926343928,,
37,37,17.5532645607345,999,999,2.5,999,999,17.3155841277372,999,999,999,999,999,14.1855060246523,999,999,16.0181904849361,16.7685739382386,18.8496703160308,14.8029503388298,20.8371147966529,18.5533865808276,18.3215726197185,14.7930665217183,16.2342313036224,999,16.3228362497324,17.1482522122591,16.5738495222966,15.952680745582,999,18.3249879944892,18.3270604886683,16.0486422339517,999,17.7636447197306,999,16.5257325788625,999,999,999,12.2924500405585,18.8259457625312,15.8200410003495,999,17.6275234444168,999,13.6627389339725,17.2316758882227,15.6885324519604,999,15.8054906371681,999,3.78422387325199,16.6218395648927,17.5158532489018,999,15.8197744344014,16.9902114843026,999,14.9522634453676,999,999,999,999,18.4247624439488,999,19.5009942029567,17.9227143794851,13.6873576164612,16.5311919953609,999,999,16.4900898759063,999,999,999,16.7062265268885,999,15.9195485176243,15.3274734124164,999,18.9497948863803,999,17.1680152358911,15.8323729445027,16.7953615987967,999,15.5938346235471,15.0779463334696,999,999,15.5294054463088,999,18.6845398772216,15.1135142076846,12.5942818788521,,
38,38,17.4738588041159,18.8034153461507,999,2.5,999,999,18.4016047027527,16.1521656380236,17.9750185709092,20.8515304262668,999,18.3677617052424,14.771304023841,16.3493738934141,999,14.9889206804406,17.9181934858899,18.4954801235785,13.7969572877006,999,15.2136038976382,16.5771892956462,15.0406716128248,17.1929241895869,14.9714049897703,16.4010361063532,14.9558779711743,15.3561178957714,16.0126388754455,17.3309957116075,16.5926143256318,16.084535283325,15.1259802269575,999,17.429736670773,999,15.0818163865723,999,999,999,12.4079512759395,16.9353825132261,14.1824330880511,999,17.6513897284089,999,14.2886120188264,16.0433650943376,13.7225132887468,999,16.9526243047344,999,999,15.8835474211601,15.5377489350031,18.1403284411227,17.0560135323509,15.210264502773,999,16.8542506504319,999,18.4204063179406,17.4907234258695,17.9785357842777,999,19.7096448309785,20.1789749094312,17.1317879954013,12.5262176095385,16.6541529262392,18.0907546842169,18.7008672103573,15.710562888225,999,999,999,15.7807188855457,999,14.5605489641654,15.4843581655978,999,999,999,14.9970825366349,17.4444999273473,16.9636395792386,999,14.6164592994672,14.9201196842096,999,999,13.5669812353102,999,18.3467494347585,12.8032184418746,12.1770433341163,,
39,39,16.3239317113982,18.5861714853681,999,2.5,999,17.9984143220423,17.743591922679,17.4264953479509,18.4178846039636,999,999,999,15.0416392073204,999,999,14.8190275757413,16.9410972791518,18.200857008471,14.7115825863085,999,15.3174246174526,18.283618566276,14.7522723895361,16.9178353027759,999,16.187051288001,999,16.3555790331454,999,18.8260439044484,18.1572228994788,16.0684785965673,15.1185101777281,999,999,16.3184558228934,15.8242993877401,999,999,999,12.4066079955513,999,15.8708955817893,999,16.6556812726699,999,13.6875912051297,16.2103334886051,13.589708589217,17.8814959256633,16.0998770747273,999,999,17.1942509727181,15.4639730746629,18.1969041265669,17.4862517562356,17.5217137556605,18.7968433054039,17.157071695807,999,999,24.1921644413287,19.2051734634613,17.6632942418363,999,19.5071022627737,19.2212543557811,13.78304018162,999,16.1553305567881,17.1261076429842,16.8223137670208,17.8372975410641,999,999,15.4961593372053,999,15.3991405183745,15.7274112348587,999,999,999,15.0831180385224,17.1641465653196,17.4378751882514,999,15.167786724404,15.4941927380258,999,999,14.0341041337964,18.22408260673,999,12.7049337234379,12.1998442281937,,
40,40,17.2143335820151,18.4568090416978,999,2.5,999,19.0561585935641,999,999,17.9530661559521,999,999,999,13.8291153881611,17.6626757048724,999,15.3588525210024,17.452650456967,18.7772808361782,13.9018672689835,999,16.7515270374299,999,14.0041315489981,17.5199792131387,999,17.3878991877154,17.7890829901255,15.7419016397305,999,19.171683527185,17.3679936999021,23.3986452794607,14.5232200821172,999,17.2694860632206,999,15.4933229832503,17.6351088873271,17.2150670259281,999,11.52763051129,16.8373673870212,14.4192674718954,999,17.4936931229569,17.5304256920809,13.04841257034,16.0975645308828,12.4876502551071,18.2427392217003,16.7514860919119,999,999,15.7660987010717,16.2170521660694,16.9411416683649,14.4880735427413,15.3444112209618,999,999,999,999,16.4648937343264,18.9799766106808,18.6445480081565,18.1097645026917,999,17.7168314279771,11.8905143697313,999,999,999,15.783161041131,999,18.9276606477712,999,18.6623698210427,999,14.9874730668657,14.5077529315166,999,17.9853911759015,999,13.6666964893026,19.2846157273257,14.6645756427683,999,15.1053053633837,15.6945658394256,17.4172089355745,999,14.4345333594813,999,19.8937033049482,13.0098536776281,12.4000831722058,,
41,41,999,999,999,999,999,999,999,999,18.9909597888683,999,999,999,15.2290942770266,16.1506634237467,999,14.4994545977231,15.7719125179071,999,13.8301291038315,999,17.1453611564563,999,16.2748643941938,16.0053852553048,999,15.4368478976069,17.7862767507098,15.8177367730357,999,999,16.5208044555281,999,15.4209291097634,999,16.5255969494982,999,15.9926119208985,17.5511739720988,17.1929637474535,999,10.6495351094395,999,15.3362117024113,999,18.4281080203699,21.2715690979849,14.0051958901567,14.8280235524234,13.5229453814171,999,999,999,999,16.5192825171783,15.8270558941318,17.7709794653874,15.9897150529087,17.3894795742103,999,17.1928846905149,999,999,999,19.4133072683494,999,999,999,999,13.1612678024754,999,16.6286981976776,18.4890689205517,15.6011248460042,999,999,999,15.5821101705096,999,14.0432600861153,16.3379231814997,999,18.9616462112442,999,16.2438964243777,999,17.3889309293892,999,16.4068010757191,14.0775629358896,999,999,15.7737176576882,999,18.9615291072135,13.26874387676,12.8127865861883,,
42,42,15.8331316971591,999,999,6.5,999,17.753505995226,18.8368323866954,15.6664237749454,16.6264448351708,999,999,999,13.2525838796097,999,999,14.7966184081413,16.4107978397578,999,15.1274715593199,25.6202897960358,15.9488069376492,16.1504685114526,13.1275380923969,19.0586197835954,14.7802751750153,15.6880610414363,999,15.6745816359278,999,17.4942577394718,17.8235777706402,12.5348169403545,14.4933994641386,999,17.3827453227193,999,16.4198481775704,999,999,999,10.5183126679867,17.1054257881574,15.0840565497644,999,16.9346167163916,999,13.1582245708382,15.0304846478785,12.5539376937121,18.3111229025486,15.6854381025344,999,3.64904616589562,17.7220081193328,16.0375641765379,999,16.7865703727176,16.199480355546,17.0916528101709,16.7151161527849,999,19.8806476837541,19.099717138276,999,999,18.1162536937249,999,16.507312456336,12.3586752330391,999,999,999,16.0856273045925,999,999,999,16.1614547264697,999,15.1068376246554,16.5347732338847,999,999,999,15.0575351923931,17.0199553311099,16.4084251880405,999,999,14.9358078819222,999,999,14.8292073101637,999,17.3537998545692,12.5564119031136,12.4049633626195,,
43,43,999,999,999,2.5,999,999,18.0317511160603,16.466279024601,17.2676254089236,999,999,17.1003438295277,13.1548190283947,999,999,16.4753195870323,18.0041041964161,18.9621813333422,14.417590335612,999,17.0879683106172,999,15.5047523658555,17.2903387096173,999,16.1184386481353,15.0506359481945,16.0807943148899,999,18.4577828179056,17.8563269224683,17.7226156156617,15.9613773277094,999,18.5002371112249,999,15.9991103168445,12.527546502344,16.3511177651887,999,10.8629719934353,18.0083573817898,15.6608502565917,999,16.3877405498425,23.8742338788204,13.4418846553296,999,13.7216567176736,18.5109607283038,16.2177288488004,999,999,13.8304532095187,16.2598409607185,15.6079231622306,14.6139838230036,16.389258291286,18.3317234339589,999,999,999,16.8438899012244,999,18.2765148101045,18.382873600907,19.2516073078183,999,13.8368467393726,999,17.4931783968258,999,15.1813428599151,999,999,999,999,14.3318815195618,13.6024244410087,13.8512383633257,16.6491141200538,999,999,14.7513693248019,16.8053948505833,13.8327690580933,999,15.012696465857,16.656037396469,999,999,15.0466907131213,999,18.7868604891926,12.5135137764497,12.397376086244,,
